Wavelength,QE
298.7271403141490,0.1576602647006610
299.72334712819700,0.15120247240100600
300.7604322555530,0.12576467057471000
301.639666332685,0.12450466221336400
302.6399625240070,0.09593083868851120
303.6277651311160,0.10033736724097500
304.67646543118600,0.0941845274093855
305.6376318932320,0.09560004697728680
306.6096958954750,0.08642083365179240
307.6369996397710,0.08381562052286170
308.61418449524400,0.07622265492234940
309.6719555534760,0.07881831936995020
310.6150667148650,0.06985467816952070
311.5550800018550,0.11238912035083500
312.59909507605300,0.07989364647258580
313.60478792579100,0.10358350134064100
314.59244383760000,0.2111451502530750
315.5497317388420,0.14375144435398300
316.53162951788900,0.08660971139889490
317.52025345944700,0.1530338981549970
318.53492829901200,0.2175985038972640
319.47980978460600,0.19677740835865500
320.4573267797710,0.24919679834457000
321.4396201881600,0.2608109662708420
322.4867769204500,0.3828745448692080
323.4306063862200,0.45381538263118000
324.3635797498440,0.40953547265330600
325.3594451197390,0.5176446575227370
326.39972658213300,0.6403979364776890
327.36787290556900,0.7543440447451070
328.3210967770630,0.9254353354239450
329.2797731779190,1.079647108802870
330.25123490909000,1.2449736628804400
331.27564787878500,1.4036837286257500
332.2205076678180,1.6133285943579600
333.1927720766770,1.8399432095523400
334.1930650287410,2.082966256443310
335.1665686658320,2.3645087665534100
336.1883184165120,2.659517266232790
337.11924484584100,2.925739793448730
338.139716752569,3.3031731370529900
339.08712915270300,3.650699166802820
340.07258811579400,4.008174047658140
341.0450257193910,4.432973469016140
342.05463424481400,4.814886168653840
343.0389802129640,5.257138623765740
344.007959101165,5.697845820268720
345.01077941791600,6.182706557488220
345.9927802926770,6.719099600105360
347.0497795593890,7.304669759905990
347.980486752961,7.840865333579860
348.95996437945900,8.417606034966340
349.9586220033760,8.959837066005020
350.9864304499270,9.589504031396250
351.9937082983770,10.246780331025800
352.97355647126600,10.879522429959700
353.9474984348840,11.551970740831300
354.94694330735600,12.220870580924100
356.0181361760540,13.026653132489300
356.9640606715480,13.747613472319800
357.9115598354630,14.45679563454550
358.8932564818400,15.299433340184300
359.9209681231350,16.18110521876620
360.94164881515800,17.098707790026100
361.941590583666,18.00591455850410
362.920659313848,18.971075730047900
363.8947012768150,20.029234618968200
364.9719360812720,21.218381271497300
365.97190928285700,22.335569538585700
366.9953098865070,23.486626605464600
367.97041162926600,24.619273272667100
368.9379359821680,25.796270790505100
370.01837842103900,27.209430900011400
371.0383845686760,28.617664449275100
372.07298925170300,30.061646161674500
373.0823386782920,31.418088141070800
374.0655060397230,32.82223282437050
375.1013311572800,34.20810654409740
376.1507408200280,35.74584029707950
377.148733050875,37.25294505178000
378.155248280233,38.75933503372690
379.1502849869740,40.215646982841500
380.1649048963130,41.55195325103200
381.2282872424910,42.88253072392890
382.2415392614610,44.122116854881800
383.24970083520200,45.383954075765900
384.2702289442310,46.71290763178880
385.2703526590990,47.96950794077400
386.298450506948,49.098477531693300
387.3816997299950,50.105695820796800
388.368499767188,51.26144095804810
389.3606208750980,52.47459774928890
390.3485008309030,53.604345923917200
391.4001909673100,54.95511566115260
392.40724417768700,56.063443326501600
393.45749866203500,57.20379724409550
394.4083999662030,58.04825439079040
395.3892694582630,58.96759747276290
396.4420935432100,59.87153472330910
397.4076032029620,60.738953077332400
398.4345242196640,61.53623830320070
399.3685079789890,62.02808728480280
400.3781020544630,62.53480722023150
401.3604989968510,63.09873049006500
402.3511971661410,63.75218579467510
403.3682306848810,64.37548512726090
404.3811964060830,65.36991570426950
405.3486843318460,66.28601628953690
406.3353856028610,67.21584158497130
407.3335526254680,67.95120341719030
408.3450632692430,68.67971845574150
409.3889711455370,69.37137554106150
410.31924752592600,70.02116197334500
411.2937097066860,70.78214835542040
412.33880697087200,71.6489341460565
413.3108803709470,72.50304537102120
414.3511524845730,73.30977386359870
415.2869768965870,73.82649419821020
416.28646079510900,74.35159417642520
417.2743815907650,74.7121143044937
418.2854915935310,75.00865000387950
419.3097265143980,75.53546845751530
420.2576960197570,76.05276499973750
421.24208134214500,76.59416826095980
422.21071463185900,77.23397526531450
423.2830876032270,77.86605694644260
424.2788053312130,78.19153701172230
425.2432081194110,78.46204703458420
426.2005436063430,78.61410479045490
427.1665212067200,78.8820959787621
428.1947042661470,79.2538266533111
429.1670997948090,79.71845198179450
430.1843009130910,80.27488802214520
431.1109562440450,80.78487160238850
432.095146736968,81.32126731121080
433.1132923970520,81.58807788532940
434.1336964114190,81.90279310767350
435.0920627545770,81.80749114892330
436.05727222152200,81.80846346459760
437.0251664737780,81.98299343532730
438.0361663954230,82.07009567825120
439.0107609552690,82.32341609536940
439.99933169377800,82.48218436712440
440.9458914552440,82.63665819800610
441.9579218714310,82.79033272937740
442.9073874220790,82.9017061444028
443.89230306436000,83.01066298391690
444.8965579356290,83.23090624135290
445.8713217951440,83.32874702196550
446.878426848486,83.66903723349290
447.8340900294060,83.82450232607730
448.8120129063690,84.13663330887820
449.812080344801,84.40413226834980
450.8292241179400,84.5225852396515
451.82120902251800,84.65284377655840
452.7983272504960,84.68148922454280
453.7704051045930,84.724947683575
454.7389806925480,84.94767666355270
455.7310096679790,85.00326725684910
456.7423534523610,85.19718555893240
457.75821473281300,85.41568920880690
458.7455996878570,85.65377394017740
459.7250215460840,85.71499961542340
460.6870799013620,85.70041477751700
461.73976478932600,85.85126969861060
462.7682182605550,85.67727588917860
463.71692223770400,85.74476290124710
464.7375009394560,85.76686573203620
465.6716459654210,85.8219187991371
466.6653426624000,85.93317080905700
467.6857760262800,86.1530126194388
468.682351158894,86.38697658597000
469.7024561079330,86.48931619400160
470.703789588067,86.50504348012110
471.6891319934650,86.5292338203974
472.6814304935020,86.40547034891180
473.7308830191280,86.408554658414
474.7761283381680,86.29620106108920
475.7622287919840,86.39600142482100
476.7767165596260,86.48716776591100
477.7391279467700,86.84315246706020
478.7350295139970,87.04461120140780
479.8085757908080,87.33619124811440
480.8466831190130,87.56287628432770
481.85784710967200,87.73631974651240
482.8695685944980,87.9226424378138
483.8869293316650,87.99440015468510
484.8936776914450,88.0800390184047
485.9117458332810,88.00530910580430
486.9581289136390,87.9565471179116
488.0309709837780,87.88363974634600
489.0249129337500,87.81954614105610
490.0198747404060,87.76685574948620
491.0551862691430,87.90984387730330
492.0590997697880,87.94383676949630
493.11288617959500,87.9498955823418
494.1307396629200,87.91423486988390
495.1786583181430,87.75828360978400
496.16226677561700,87.67402714656030
497.1914384855090,87.38426840422730
498.20132672701300,87.20049211011990
499.2318192393660,87.07550377603130
500.1946165002360,87.01132431291510
501.2282157834350,86.97421239363150
502.2777593709600,87.05138065245230
503.2075862860890,87.11633614809000
504.20386738922200,87.14902289208210
505.19839114459300,87.30413188970220
506.2313248819660,87.3639517838024
507.20154954491000,87.24868295842510
508.2206244899100,87.04529640342680
509.1828551158170,86.96577388445450
510.1824710196390,86.78742842976320
511.1900294716520,86.70024512822830
512.1955590720990,86.54470284484240
513.1595387850630,86.36609945725500
514.1921374806460,86.26529047287350
515.2135815808530,86.05002096649800
516.1684817106940,85.83882528857270
517.1400440147920,85.57736498522340
518.1428843163620,85.3856429424552
519.1932725025470,85.23260363838390
520.1593961283980,84.93871631131110
521.19800951253,84.66967465872160
522.1304244750490,84.45187058923620
523.1395902701190,84.20479566191560
524.1116229819170,84.05952452338360
525.0792923059110,83.96564905114260
526.1437813058700,83.85968490988740
527.1367362036620,83.83048647365710
528.1132606945320,83.60156562237650
529.0747433808240,83.6499649075618
530.0601843692920,83.38499504893390
531.0118977095150,83.27464251863240
532.0434717262050,82.98778943658910
533.0490604148800,82.81305074975220
534.0199010059380,82.55576545983680
535.0026836764580,82.47596826537930
535.9690425739790,82.38997392060650
536.9586158786870,82.2188913723946
537.9398562159210,82.08290604012050
538.9353342423710,81.88451911924960
539.9000873956670,81.61900198467860
540.878278555234,81.60614666163280
541.8607978013030,81.42557204414130
542.8426422564360,81.37567773198110
543.8412992860990,81.32448626449710
544.7923981689790,81.11740557172990
545.7761056747960,80.86920111056740
546.7801733936400,80.5844356001636
547.738857183816,80.40896976326260
548.7463017809480,80.07655056623070
549.7601443023270,79.76180900942690
550.684562286635,79.52738046023350
551.6744906778980,79.2347770639192
552.6335699007830,78.97596510101530
553.6430874551680,78.78831218099380
554.641653058466,78.63936871817770
555.6705397372720,78.5019599557085
556.6145320001010,78.30891114239340
557.582725193675,78.17434562794640
558.5564040816990,77.77517552808560
559.5324906232940,77.62524287611950
560.5424143619000,77.41591087121300
561.6021358467420,77.35623294474520
562.5746085439650,77.36978711076410
563.5914762963190,77.16358512325260
564.5877778008960,76.9352173553183
565.539358301339,76.51644292553670
566.5229146256440,76.0618546683108
567.5373022251250,75.73932860141500
568.5831565247500,75.50714303508450
569.5536036785380,75.2342601826985
570.5642990745860,75.07287672708850
571.5668022360780,74.94216450191230
572.5450189844970,74.90460541253360
573.5199907277720,74.96745201554330
574.5030264842320,74.74038598925430
575.5265593576090,74.51673587883760
576.5614360327130,74.21219312085050
577.5395172477270,73.8997780119749
578.565920640799,73.57950481807130
579.5932756057510,73.31989783277830
580.578106715387,73.05903408298880
581.5639798332530,72.72469726262380
582.5403332968930,72.45606423932950
583.6009963052450,72.17272984056220
584.6492090472790,72.07406598210500
585.7192019456820,71.81651614559150
586.6833308253580,71.65339785321050
587.7062324006170,71.28106923346590
588.7339168911330,70.78393683365020
589.7408753662930,70.35048628334990
590.7486356692290,70.1763205106164
591.7391330896840,69.99871065900700
592.7888640735360,69.82731265524500
593.8425331546460,69.72155364505340
594.8757838972470,69.55309331278170
595.9259914820730,69.42117779245700
596.937148129008,69.00864519982540
597.948063783598,68.78634389870540
598.9661966722770,68.34805584965630
599.9800603134240,68.02176974657220
600.9996700274410,67.52168871099580
602.0267546679480,67.07543257051180
603.0542316522800,66.6885658007915
604.0689043674060,66.37808444851020
605.0967426424020,66.34216428068510
606.1113729182990,66.16021483703270
607.1089594533020,66.26995124753080
608.1035388229420,66.05621712465540
609.1048744566090,65.90068650921120
610.09965692225,65.41723316290680
611.0681897122510,65.04095607871970
612.087084093833,64.85962190798610
613.0732104469410,64.3465819415864
614.1175841765830,63.874503888770300
615.1137397227470,63.517142580402500
616.129446777747,63.34271690001210
617.0622549197120,63.19429080746150
618.0634617643260,62.91753381200160
619.0395944454060,62.84015726641300
620.0037389514110,62.76793541899660
621.024463921939,62.76038313601030
622.017965328923,62.66837158901020
623.0150554703450,62.4590466487661
624.028662817519,62.142137304770600
625.0541717278700,61.56923323905240
626.018888731634,61.146533815668800
627.0048210476030,60.74004748966660
627.953723435153,60.43186687956810
628.9564930161900,60.18925117562620
629.9357329946380,59.99267564941390
630.9619233289380,59.903376781374900
631.9762705198460,59.87820202206790
633.0006711161640,59.91606892879720
633.9391807822080,59.87763425316610
634.9455732479610,59.7054047112832
635.9265455662800,59.54621456188720
636.8818401176200,59.1460939459599
637.8559631882810,58.94719475238860
638.858961365528,58.36523520334400
639.8602968557620,57.74533054901110
640.8861382161450,57.0794341677886
641.84215241786,56.574535954907100
642.8536550313160,56.14656427855950
643.8235390559760,55.966099582019700
644.783497465648,55.96679829015060
645.7581346578120,55.97347249349170
646.748864338494,56.25867884651470
647.7277502199300,56.342645368637300
648.6720909423430,56.41992417361800
649.6865080680890,56.36961559837250
650.6513385403700,56.151461238413300
651.639579862059,55.780301711731800
652.6042188936260,55.21452416006890
653.5803123305150,54.69768946913340
654.5607280113180,54.171489847006600
655.5715130403870,53.53094311028430
656.573643212288,53.05437453828280
657.5249560376100,52.43800389370090
658.4940075003840,52.07539119125000
659.4728939301180,51.81200795837020
660.4366068163860,51.590918683638500
661.4307837969280,51.52222802782920
662.406466121725,51.558437689601400
663.4056489296480,51.64063391708830
664.4234610382120,51.72194851330750
665.4560296709760,51.68356778147220
666.4449470327760,51.69610850803340
667.4287514398860,51.34025496693600
668.4376024581870,50.92457235719280
669.4100721725340,50.46328673868840
670.3833306382820,49.80572206795010
671.3812985466820,49.22931171566010
672.3648269758260,48.75520634802120
673.3461541027210,48.3666229446246
674.3651088169670,48.11395881078970
675.3519613848730,47.87569013196770
676.384723260177,47.81552643143450
677.3787104438430,48.01014670598670
678.3592088296530,48.177966417772800
679.374490605453,48.30079800151650
680.3951740071420,48.495782468269200
681.3824609876460,48.33675062403710
682.3874571154910,48.362655220102600
683.3992228541390,47.97037666311850
684.3854289000970,47.53113787710040
685.4022263776850,46.99158749218650
686.4195203192650,46.37000028138060
687.419710043608,45.60662412636820
688.4138257600630,45.13206775641450
689.4580587846650,44.665087196177700
690.4624684441810,44.39601476435280
691.4990337689180,44.19959456681240
692.5100085582180,44.230838434327100
693.5518988150050,44.29557786507260
694.5926308960400,44.35531471961830
695.6466762614370,44.380022312978600
696.5894263603880,44.443013832384400
697.6412478824970,44.24287609852610
698.671293956692,44.07794426686040
699.7089685077620,43.70450769460040
700.7329511848350,43.26328696675290
701.7434067465680,42.836489769199500
702.7591931485930,42.302009198160100
703.7569306195740,41.841699409225400
704.7746258665800,41.19296421844000
705.796835748132,40.58631194137610
706.7773595910300,40.20180574301370
707.8014480679690,39.70850684251580
708.7871591335290,39.271406774543500
709.804967120818,38.92065713330010
710.8027937630510,38.707430718938500
711.8136387310790,38.555163505102900
712.8280760392190,38.52922585430930
713.8770720936480,38.46756010776980
714.8696010091020,38.55075070747840
715.8731341659780,38.5348561625801
716.8708174032820,38.55255876358240
717.8966318467670,38.36722234511930
718.8823143525480,38.30703144036680
719.9123646730670,38.011678696153600
720.8433441278820,37.68537902423750
721.8371805878790,37.276864948006800
722.8388902070980,36.83624105011800
723.8369539043230,36.34003416098710
724.8065437325870,35.928166516120800
725.8046655056130,35.61079419377360
726.7840685315580,35.22584480023690
727.8015392431460,35.06173154961080
728.7792314757410,34.86029113764580
729.7884763932990,34.72563002386400
730.7598617616250,34.72527034704900
731.7100899293370,34.70519789428170
732.7390280036960,34.598599721914300
733.7096787416620,34.66084629708480
734.7308706166210,34.687480635473500
735.7038463793790,34.64050572677380
736.7380870908550,34.53787328356510
737.6821688696880,34.334388810558700
738.6952486960170,34.04143841393930
739.6758880831310,33.65241028823320
740.6844306114210,33.30416045179170
741.6668331686320,33.03842779767500
742.631050980176,32.758000842796200
743.5995361729990,32.44392720168640
744.6004964533570,32.33363610358110
745.5852005907890,32.146347472911600
746.5491604654060,31.88250235157640
747.524706328678,31.7433268317632
748.530202618628,31.551488563754300
749.5061609612270,31.41832278407100
750.5183981681160,31.325991290045600
751.5056461921220,31.138773974382300
752.499849043541,30.954627266788800
753.4443541931140,30.830784043241700
754.4246845933570,30.688420605997300
755.3885155170980,30.46799691824260
756.3667111066430,30.160297242881600
757.3477569982330,30.090241989646000
758.3412850649400,29.772613701308400
759.295185166868,29.49026215293710
760.2715315535840,29.208370571774200
761.2644128843770,28.95113540794370
762.2645854542350,28.646883941454400
763.2461613928480,28.58223259069990
764.2012637023640,28.27386218059420
765.2079594922040,27.940384294270900
766.2104392805410,27.929806979145200
767.2076757425140,27.821729857817300
768.2128080152940,27.75533770417280
769.1813868585060,27.606413411471900
770.1800490410430,27.69317839010180
771.1866412634700,27.455835424257100
772.1912903533940,27.45082871349410
773.1927394907630,27.201461269067400
774.1954662910520,27.157419566302500
775.194439116332,26.896447606467000
776.1941675428710,26.74532326535770
777.223026625453,26.69697954414900
778.1550431557130,26.251828036566100
779.165556912903,26.03945056525260
780.1617839230240,25.8053891229317
781.1723444004620,25.402749217410000
782.1624568117360,25.194333557119600
783.1784171529160,24.94509943075310
784.166076050654,24.598391984523000
785.1913177953660,24.626241428489100
786.1920324283110,24.366360516272600
787.2123738265020,24.486512019981000
788.2490423311650,24.261574449792600
789.2774683532910,24.288089408921500
790.2896850196140,24.291245085395600
791.3104735486830,24.034565314143700
792.3081221752530,23.899100371950900
793.3482641956360,23.64808369556990
794.3446056165020,23.79558146003170
795.3691941856200,23.87000887575700
796.3777275214380,23.830265331845100
797.4005854581950,23.53017538704700
798.410994006462,23.272436837049800
799.4458341356060,23.24892734639920
800.4533510124480,22.859233885821000
801.4666306244470,22.705005814487500
802.4684247528780,22.434166884089300
803.51529968178,22.100490809096700
804.5427498739030,21.815699853526700
805.5485939130820,21.317878618648000
806.5760232189960,21.17399810330130
807.5927267497560,20.81107242794760
808.6117940565440,20.712717752447100
809.6165135375990,20.492173516227900
810.6591661218810,20.56292865629860
811.6576320937040,20.45573420545970
812.6690301104160,20.67373113747670
813.6832463727400,21.199288620506700
814.6959376333340,20.83097392622410
815.69034659127,21.19243077618870
816.7010314062240,21.363582479559400
817.6680409648530,20.832635837783500
818.6843303811760,20.99621019381670
819.6532360561770,21.002543520467100
820.6983263383300,21.001145204377800
821.6622313246150,20.913099444341200
822.6923080950520,20.12205251353910
823.6492260213710,20.472294740868300
824.6464204660600,20.014907848358500
825.6052224603740,19.898585796706600
826.6064914034640,19.61322144130840
827.5751532023930,19.29380157952100
828.600251963269,18.856383672422700
829.5774409120960,18.480724452868700
830.5933420307650,17.99042269802170
831.5629353440140,17.886034596073800
832.5714129909400,17.518948216419200
833.5512307968060,17.31738207822530
834.5569268682480,17.097838039167400
835.5141206792400,17.082777116550300
836.5311666571250,17.142991877583100
837.5113342234450,17.062182497258400
838.4953771745140,17.143945160362400
839.4661662183600,17.116011378805600
840.4930472314010,17.09994678979010
841.4532813390170,17.39913018081220
842.4459105159360,17.456850204672300
843.4140328813700,17.37817836818560
844.4531563590800,17.261168438147300
845.4056131495270,17.603235877284700
846.3779082815580,17.705499749611000
847.3337171239160,17.69126964548420
848.3109104638630,17.610556414938300
849.2974126248050,17.468876282031000
850.2798359865770,17.276304759369600
851.2585703567890,17.00706541090440
852.2264038744700,16.830038976400600
853.2300719465850,16.53844781263070
854.2069450947460,16.265503514305600
855.1908068462010,15.955781416448900
856.1758814303160,15.705082572213900
857.1817483160200,15.406322935037700
858.1663971196770,15.066830864301700
859.1407137065160,14.82744998078430
860.1384197030400,14.509594162083500
861.1316769583040,14.264996905733900
862.1117295274340,13.966727751752800
863.0733712329250,13.70093787461830
864.0466473977170,13.435493180407700
865.0417833299170,13.228257481954800
866.0241455850500,13.02070294042230
867.0123800461240,12.907090337670100
868.0448645249350,12.805333895559
869.0547956034200,12.736951900826800
870.0306280972250,12.749104270228600
871.0097106037000,12.812149992102100
871.9885202635720,12.896762773869000
872.9736456995120,13.03852667106540
873.94983736917,13.161759207963700
874.9555892509740,13.268699382502600
875.9403863946070,13.334648939439800
876.9253437430070,13.162997454404400
877.9124740939110,13.100556155046900
878.9435548314920,13.19718167121660
879.9457560659310,13.22476842726350
880.9359803000130,13.232769945688300
881.9398353941130,12.911529503722600
882.9583539305410,12.85383677451100
883.9519893463490,12.750666824320000
884.9842211611430,12.527950099055900
885.9978110203160,12.287750546244700
886.9913197962640,11.99825223813350
887.9796716191020,11.628272524204900
888.9911874900690,11.36248018807840
889.998081100497,11.055901395680300
891.057563040675,10.808503380526100
892.0481282571920,10.507526664407600
893.0973879350660,10.32282817490540
894.0976929862040,10.044765544784200
895.1450137540120,9.641205850020710
896.1070282229860,9.465847293906510
897.1366957017550,9.44528207265886
898.1024796985300,9.285408398295690
899.1406751804960,9.262525333892460
900.1545370067040,9.15579844891608
901.201108890881,9.157542784854590
902.2284900952550,9.150395752653110
903.2385799237840,9.216857777375530
904.2759947260780,9.284477259002450
905.2716001151730,9.430034458685020
906.2952879744810,9.60153371082844
907.3015169709360,9.69451516473262
908.321909114553,9.806682717147570
909.3221413236110,9.822294287672680
910.3366927617240,9.868236883652040
911.3720960677480,9.813556517227260
912.3624243996600,9.746168711585170
913.3411283105500,9.778338796249760
914.3370236923870,9.589752366761900
915.3426140826090,9.540289932851240
916.3402892580980,9.44399705965469
917.3262958094370,9.32766523965824
918.3203180231280,9.244729296645910
919.3301036420250,9.162375021214600
920.2981261744470,9.023848241141200
921.2991711731260,8.892750552109560
922.2824452643120,8.65870202241564
923.2929294261750,8.475202727242960
924.2909395025700,8.257565082475210
925.3009990951430,8.125729344131940
926.2930942803800,7.82309062194107
927.3179128431070,7.633186992434600
928.287717449768,7.327554744361620
929.2652935910660,7.093729490549350
930.2796073633240,6.853886795392300
931.2649260832340,6.701912629068670
932.2481758550270,6.539413015804960
933.2486469254160,6.449876620269860
934.2505299650130,6.381873828563190
935.263449585478,6.367477140303330
936.2533528285790,6.271426203060190
937.235867978222,6.323491842058250
938.2147629198110,6.375568918563600
939.1714332928990,6.420688973525230
940.2037617994720,6.4164123831310800
941.1878171751590,6.472737966984370
942.17682061072,6.534950299911370
943.1693309951270,6.4615369133786400
944.1470550585720,6.635447564966140
945.0836994004970,6.481267428406790
946.0714097275980,6.580193513177330
947.0800170204200,6.375759221210720
948.0808431616400,6.429357055832090
949.0752487213570,6.464329148248690
950.0666532250850,6.3944263319591300
951.05687058899,6.293829094852520
952.0169871460290,6.238385632817430
952.9770390599560,6.209830388345960
953.955270632886,6.14242807359523
954.9550327449110,6.040449472114660
955.9655516315900,5.921820875648390
956.9203613423380,5.811645605734020
957.885924670276,5.190543671145890
958.8656996156710,5.4377910626064300
959.8857653913870,5.2069913753601400
960.8757484669360,5.339526741636530
961.845981650972,5.105858067677120
962.8279615095920,4.6810453130487900
963.8159180348630,4.702856657749830
964.82504829943,4.582305739393130
965.8275520590510,4.372572164135190
966.8245732766930,4.290234549154130
967.8095421628030,4.131015758221670
968.7589790337920,4.017716128727000
969.775745759628,3.952859248641830
970.7595117132810,3.812350191417090
971.7995614490750,3.7796769877210700
972.7926777029850,3.6199597362893800
973.7930196663830,3.559895159204630
974.7635264328860,3.56872972546514
975.7579959447820,3.5360229805091800
976.759500503014,3.4991047256602700
977.7701457563450,3.486215397587830
978.757214813778,3.5023341911106400
979.8068943033770,3.528614776219200
980.8110814713710,3.521790636061470
981.7963382615570,3.5497479712926
982.8233833448900,3.542932706542190
983.8401019117000,3.5088694941718700
984.8343512895570,3.5130717743859300
985.83756684859,3.4440639471895700
986.8627119402190,3.4383374203006200
987.8757000713550,3.430996298345980
988.8593734188960,3.3851309787917400
989.8692777403240,3.360688571834410
990.9048162328210,3.348926853432830
991.9098912614420,3.3057206870909300
992.9390042280640,3.292504204874030
993.957217719914,3.2499654950995800
994.9565086043730,3.1903054471851900
995.975036395297,3.151038250409970
996.9860285826670,3.1124940954975500
998.0142753503040,3.0760502155413800
999.0217059567400,2.9846850403374800
1000.039733182390,2.960492091233190
1001.055120401660,2.869703854490930
1002.0811299891400,2.804867471589990
1003.076612258290,2.715664050572000
1004.103824850530,2.686625893074130
1005.0765198141600,2.6164154363145100
1006.077984022120,2.525752802453200
1007.0655831312700,2.4409659341702200
1008.1196819382100,2.3311153702334500
1009.066693742990,2.243099745003690
1010.075103892820,2.1226219685509200
1011.0680938528500,2.055782249753300
1012.088587830460,1.969204559513190
1013.0652963676300,1.9308190951870400
1014.0440116919300,1.8151162827802800
1015.0456911360200,1.7608462661301000
1016.0472362260400,1.6997761648979000
1017.0262089314900,1.6309566298746300
1018.0368890320500,1.5779052513772000
1019.067387096320,1.5687789465559600
1020.0131850153800,1.5387221361957700
1021.0106029494100,1.5291743714321400
1022.0078819429400,1.5324466255075100
1023.0224806545400,1.5054422286536500
1024.0151497800400,1.5048746008620800
1024.9855116413200,1.4590755931540600
1026.025269565310,1.4433797042934800
1027.0078734876800,1.4424678861832900
1027.992488570490,1.448737966579530
1028.9817409764300,1.4141958696253800
1030.0019909906400,1.4229791239812400
1030.9599001907900,1.3969758886900800
1031.93059527728,1.3821054439056200
1032.9422373858400,1.377635298598620
1033.9526671905600,1.3372343688095200
1034.9306023990200,1.347725395839030
1035.905809749550,1.3367636204123000
1036.9320323646800,1.3103748777633100
1037.9265307611800,1.2663147791496200
1038.8740403016000,1.2394605884448100
1039.8733124334000,1.2145414977388300
1040.8624147412200,1.206260178274010
1041.8569447715200,1.1631383764266900
1042.8661911536300,1.1478792959221000
1043.8258864183800,1.1005246526698700
1044.804567837140,1.0714407238982000
1045.776740084710,1.0375219825110800
1046.8009458163200,0.9840418874038540
1047.747811984210,0.9246928382531330
1048.734757899900,0.8637992872506020
1049.7210412162600,0.8318395942482380
1050.7640911782900,0.7264779980802930
1051.7017701337700,0.7229620918566530
1052.6913713648700,0.7086337635154240
1053.7104935221800,0.6554279485196970
1054.727695357890,0.6372201199216160
1055.6644432525900,0.604716711263911
1056.671804380340,0.5703703786434390
1057.679359359640,0.5476195055187190
1058.65947633695,0.5292669982302840
1059.6475255670800,0.5011421354004880
1060.633359666860,0.4921378033906230
1061.6237591789700,0.46771032551546000
1062.630858341430,0.45794727919538100
1063.5974169958200,0.43804523305937800
1064.6253123053500,0.4477202894970810
1065.605090871880,0.4281158914306720
1066.634143709510,0.4164099774544790
1067.613998935040,0.40691958544590700
1068.643356794450,0.3864840200224660
1069.677948248980,0.35737087895069
1070.6228713620800,0.38725572773027200
1071.635223157260,0.3827513811908870
1072.655880889770,0.3802506298222220
1073.663411758390,0.3772914919105600
1074.6238419993600,0.3582984876848890
1075.6686639254800,0.3616020614974800
1076.6895926403800,0.35018982658723900
1077.632894533950,0.34364809612288800
1078.6964128873200,0.34577037531149600
1079.6814922010300,0.3425119089309470
1080.677697686570,0.3520805369110740
1081.693500039040,0.344591307132797
1082.7050749709600,0.34518358513034300
1083.6993915830400,0.3383288095339090
1084.7243043898000,0.3347636714265390
1085.7447609241600,0.32983727831341800
1086.7363055861800,0.3293979809733690
1087.745478064030,0.32800438984208900
1088.7397873429400,0.3200355519097490
1089.7558741907500,0.3170015569361650
1090.7488240595800,0.303096814459751
1091.7669413044300,0.29491093297666200
1092.766391153500,0.28834814590274900
1093.7540185531700,0.27608735110646700
1094.7484663969400,0.2736387430190730
1095.7703956258400,0.25097727726439200
1096.7898725287100,0.24673099378321400